site,genus,sp,subsp,common_name,source,
SERC,Agelaius,phoeniceus,,Red-winged Blackbird,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
SERC,Sturnella,magna,,Eastern Meadowlark,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
SERC,Quiscalus,quiscula,,Common Grackle,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
SERC,Molothrus,ater,,Brown-headed Cowbird,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
SERC,Icterus,spurius,,Orchard Oriole,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
SERC, Icterus,galbula,,Baltimore Oriole,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
SERC,Carpodacus,mexicanus,,House Finch,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
SERC,Carduelis,tristis,,American Goldfinch,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
SERC,Passer,domesticus,,House Sparrow,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Phalacrocorax ,auritus,,Double-crested Cormorant,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Ardea,herodias,,Great Blue Heron,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Ardea ,alba,,Great Egret,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Butorides,virescens,,Green Heron,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Nycticorax,nycticorax,,Black-crowned Night-Heron,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Nyctanassa, violacea,,Yellow-crowned Night-Heron,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Coragyps,atratus,,Black Vulture,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Cathartes,aura,,Turkey Vulture,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Branta,canadensis,,Canada Goose,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Aix,sponsa,,Wood Duck,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Anas,rubripes,,American Black Duck,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Anas, platyrhynchos,,Mallard,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Mergus,merganser,,Common Merganser,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Pandion,haliaetus,,Osprey,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Haliaeetus,leucocephalus,,Bald Eagle,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Accipiter,Cooperii,,Cooper's Hawk,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Buteo,lineatus,,Red-shouldered Hawk,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Buteo,jamaicensis,,Red-tailed Hawk,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Meleagris,gallopavo,,Wild Turkey,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Colinus,virginianus,virginianus,Northern Bobwhite,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Fulica ,americana,,American Coot,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Charadrius, vociferus,,Killdeer,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Larus,sp.,,Gull sp.,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Columba,livia,,Rock Pigeon,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Zenaida,macroura ,,Mourning Dove,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Coccyzus,americanus,,Yellow-billed Cuckoo,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Strix ,varia ,,Barred Owl,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Chaetura,pelagica,,Chimney Swift,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Archilochus,colubris ,,Ruby-throated Hummingbird,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Megaceryle,alcyon,,Belted Kingfisher,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,,,,Woodpecker sp.,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Melanerpes,carolinus,,Red-bellied Woodpecker,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Picoides,pubescens,,Downy Woodpecker,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Picoides,villosus,,Hairy Woodpecker,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Colaptes,auratus,,Northern Flicker,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN, Dryocopus,pileatus,,Pileated Woodpecker,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Contopus,virens,,Eastern Wood-Pewee,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Empidonax,virescens,,Acadian Flycatcher,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Empidonax,traillii ,,Willow Flycatcher,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Sayornis,phoebe,,Eastern Phoebe,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Myiarchus,crinitus,,Great Crested Flycatcher,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Tyrannus,tyrannus,,Eastern Kingbird,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Vireo,griseus,,White-eyed Vireo,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Vireo,flavifrons,,Yellow-throated Vireo,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Vireo,gilvus ,,Warbling Vireo,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Vireo,olivaceus,,Red-eyed Vireo,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Cyanocitta,cristata,,Blue Jay,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Corvus,brachyrhynchos,,American Crow,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Corvus,ossifragus,,Fish Crow,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Corvus,sp.,,Crow sp.,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Progne,subis,,Purple Martin,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Tachycineta,bicolor,,Tree Swallow,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,,,,Swallow sp.,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Stelgidopteryx,,,Northern  Rough-winged Swallow,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Riparia,riparia,,Bank Swallow,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Hirundo,rustica,Linnaeus,Barn Swallow,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Parus,carolinensis ,,Carolina Chickadee,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Baeolophus,bicolor,,Tufted Titmouse,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Sitta,carolinensis,,White-breasted Nuthatch,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Thryothorus,ludovicianus,,Carolina Wren,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Troglodytes,aedon,,House Wren,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Polioptila,caerulea,,Blue-gray Gnatcatcher,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Sialia,sialis,,Eastern Bluebird,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Hylocichla,mustelina ,,Wood Thrush,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Turdus,migratorius,,American Robin,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Dumetella,carolinensis,,Gray Catbird,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Mimus,polyglottos,,Northern Mockingbird,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Toxostoma,rufum ,,Brown Thrasher,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Sturnus,vulgaris,,European Starling,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Bombycilla,cedrorum,,Cedar Waxwing,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Parula,americana,,Northern Parula,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Dendroica,petechia,,Yellow Warbler,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Dendroica,caerulescens,,Black-throated Blue Warbler,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Dendroica,virens,,Black-throated Green Warbler,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Dendroica,dominica ,,Yellow-throated Warbler,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Dendroica,pinus,,Pine Warbler,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Dendroica,discolor,,Prairie Warbler,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Protonotaria,citrea,,Prothonotary Warbler,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Helmitheros,vermivorum,,Worm-eating Warbler,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Seiurus,aurocapilla,,Ovenbird,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Seiurus,motacilla,,Louisiana Waterthrush,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Geothlypis,trichas ,,Common Yellowthroat,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Icteria,virens,,Yellow-breasted Chat,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Piranga,rubra,,Summer Tanager,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Piranga,olivacea,,Scarlet Tanager,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Pipilo,erythrophthalmus,,Eastern Towhee,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Spizella,passerina,,Chipping Sparrow,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Spizella,pusilla,,Field Sparrow,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,,,,Sparrow sp.,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Ammodramus,savannarum,,Grasshopper Sparrow,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Melospiza,melodia,,Song Sparrow,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Cardinalis,cardinalis,,Northern Cardinal,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Pheucticus,ludovicianus ,,Rose-breasted Grosbeak,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Passerina,caerulea,,Blue Grosbeak,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Passerina,cyanea,,Indigo Bunting,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Agelaius,phoeniceus,,Red-winged Blackbird,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Sturnella,magna,,Eastern Meadowlark,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Quiscalus,quiscula,,Common Grackle,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Molothrus,ater,,Brown-headed Cowbird,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Icterus,spurius,,Orchard Oriole,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN, Icterus,galbula,,Baltimore Oriole,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Carpodacus,mexicanus,,House Finch,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Carduelis,tristis,,American Goldfinch,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
BLAN,Passer,domesticus,,House Sparrow,http://www.mendeley.com/library/showrecent/document/5627401964/#document-5627401964,
